"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"WBC","Wabco Holdings Inc.","129.21","6990858854.67","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WAT","Waters Corporation","184.08","14733309258.72","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","62.95","2156576729.7","n/a","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"WAIR","Wesco Aircraft Holdings, Inc.","10.85","1081601628.1","n/a","2011","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","91","8732405773","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.54","34325791.5","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"WKHS","Workhorse Group, Inc.","2.85","102476586.45","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wkhs",
"WOR","Worthington Industries, Inc.","50.47","3213958569.78","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor",
"XCRA","Xcerra Corporation","9.83","533447313.25","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xcra",
"XYL","Xylem Inc.","54.95","9875417059.2","n/a","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl",
"YECO","Yulong Eco-Materials Limited","0.493","5914611.712","n/a","2015","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/yeco",
